timestamp,consumption_kW,date,hour,weekday
2025-09-05 19:00:00,0.27936591480800665,2025-09-05,19,4
2025-09-05 20:00:00,0.6051850584837537,2025-09-05,20,4
2025-09-05 21:00:00,0.675309131849205,2025-09-05,21,4
2025-09-05 22:00:00,0.2,2025-09-05,22,4
2025-09-05 23:00:00,0.2183487177550696,2025-09-05,23,4
2025-09-06 00:00:00,0.2,2025-09-06,0,5
2025-09-06 01:00:00,0.2,2025-09-06,1,5
2025-09-06 02:00:00,0.28577118980099986,2025-09-06,2,5
2025-09-06 03:00:00,0.4385423623406261,2025-09-06,3,5
2025-09-06 04:00:00,0.2,2025-09-06,4,5
2025-09-06 05:00:00,0.45549356851808753,2025-09-06,5,5
2025-09-06 06:00:00,0.2,2025-09-06,6,5
2025-09-06 07:00:00,0.2,2025-09-06,7,5
2025-09-06 08:00:00,0.2,2025-09-06,8,5
2025-09-06 09:00:00,0.2,2025-09-06,9,5
2025-09-06 10:00:00,0.2,2025-09-06,10,5
2025-09-06 11:00:00,0.2,2025-09-06,11,5
2025-09-06 12:00:00,0.5837999531169694,2025-09-06,12,5
2025-09-06 13:00:00,0.3368281759270109,2025-09-06,13,5
2025-09-06 14:00:00,0.7277853642091273,2025-09-06,14,5
2025-09-06 15:00:00,0.2,2025-09-06,15,5
2025-09-06 16:00:00,0.2,2025-09-06,16,5
2025-09-06 17:00:00,0.2,2025-09-06,17,5
2025-09-06 18:00:00,0.2,2025-09-06,18,5
2025-09-06 19:00:00,0.2,2025-09-06,19,5
2025-09-06 20:00:00,0.2623122787181692,2025-09-06,20,5
2025-09-06 21:00:00,0.2,2025-09-06,21,5
2025-09-06 22:00:00,0.2,2025-09-06,22,5
2025-09-06 23:00:00,0.2,2025-09-06,23,5
2025-09-07 00:00:00,0.2,2025-09-07,0,6
2025-09-07 01:00:00,0.2,2025-09-07,1,6
2025-09-07 02:00:00,0.2,2025-09-07,2,6
2025-09-07 03:00:00,0.2,2025-09-07,3,6
2025-09-07 04:00:00,0.2,2025-09-07,4,6
2025-09-07 05:00:00,0.4326020694931032,2025-09-07,5,6
2025-09-07 06:00:00,0.2,2025-09-07,6,6
2025-09-07 07:00:00,0.2,2025-09-07,7,6
2025-09-07 08:00:00,0.2,2025-09-07,8,6
2025-09-07 09:00:00,0.2,2025-09-07,9,6
2025-09-07 10:00:00,0.2,2025-09-07,10,6
2025-09-07 11:00:00,0.2,2025-09-07,11,6
2025-09-07 12:00:00,0.6685146102545434,2025-09-07,12,6
2025-09-07 13:00:00,0.4078233126579408,2025-09-07,13,6
2025-09-07 14:00:00,0.3957074188884908,2025-09-07,14,6
2025-09-07 15:00:00,0.2,2025-09-07,15,6
2025-09-07 16:00:00,0.2,2025-09-07,16,6
2025-09-07 17:00:00,0.2,2025-09-07,17,6
2025-09-07 18:00:00,0.2724111396101086,2025-09-07,18,6
2025-09-07 19:00:00,0.32516604116889397,2025-09-07,19,6
2025-09-07 20:00:00,0.2,2025-09-07,20,6
2025-09-07 21:00:00,0.2,2025-09-07,21,6
2025-09-07 22:00:00,0.2,2025-09-07,22,6
2025-09-07 23:00:00,0.6008796881038382,2025-09-07,23,6
2025-09-08 00:00:00,0.5063488649900378,2025-09-08,0,0
2025-09-08 01:00:00,0.25422017188115836,2025-09-08,1,0
2025-09-08 02:00:00,0.2,2025-09-08,2,0
2025-09-08 03:00:00,0.2,2025-09-08,3,0
2025-09-08 04:00:00,0.3128445365986272,2025-09-08,4,0
2025-09-08 05:00:00,0.2,2025-09-08,5,0
2025-09-08 06:00:00,0.2,2025-09-08,6,0
2025-09-08 07:00:00,0.2,2025-09-08,7,0
2025-09-08 08:00:00,1.5462038329535557,2025-09-08,8,0
2025-09-08 09:00:00,2.0976341393426226,2025-09-08,9,0
2025-09-08 10:00:00,1.9342672878755944,2025-09-08,10,0
2025-09-08 11:00:00,1.754119650646731,2025-09-08,11,0
2025-09-08 12:00:00,2.54951933699054,2025-09-08,12,0
2025-09-08 13:00:00,2.2668621553716535,2025-09-08,13,0
2025-09-08 14:00:00,2.077031455807094,2025-09-08,14,0
2025-09-08 15:00:00,2.0518548914447017,2025-09-08,15,0
2025-09-08 16:00:00,1.8529959992197906,2025-09-08,16,0
2025-09-08 17:00:00,1.5357909623586963,2025-09-08,17,0
2025-09-08 18:00:00,1.7032410990490114,2025-09-08,18,0
2025-09-08 19:00:00,0.2,2025-09-08,19,0
2025-09-08 20:00:00,0.2,2025-09-08,20,0
2025-09-08 21:00:00,0.4210063566267004,2025-09-08,21,0
2025-09-08 22:00:00,0.6158940111102268,2025-09-08,22,0
2025-09-08 23:00:00,0.2,2025-09-08,23,0
2025-09-09 00:00:00,0.3432137596693918,2025-09-09,0,1
2025-09-09 01:00:00,0.2,2025-09-09,1,1
2025-09-09 02:00:00,0.2,2025-09-09,2,1
2025-09-09 03:00:00,0.2,2025-09-09,3,1
2025-09-09 04:00:00,0.2,2025-09-09,4,1
2025-09-09 05:00:00,0.23260893968527407,2025-09-09,5,1
2025-09-09 06:00:00,0.2,2025-09-09,6,1
2025-09-09 07:00:00,0.2742169813073515,2025-09-09,7,1
2025-09-09 08:00:00,1.7087547440667374,2025-09-09,8,1
2025-09-09 09:00:00,1.6697338078486097,2025-09-09,9,1
2025-09-09 10:00:00,1.5347761350261864,2025-09-09,10,1
2025-09-09 11:00:00,1.599744544583599,2025-09-09,11,1
2025-09-09 12:00:00,2.365031582886722,2025-09-09,12,1
2025-09-09 13:00:00,2.3130359733453254,2025-09-09,13,1
2025-09-09 14:00:00,2.016285439942192,2025-09-09,14,1
2025-09-09 15:00:00,1.7306517385483522,2025-09-09,15,1
2025-09-09 16:00:00,1.8600964032556404,2025-09-09,16,1
2025-09-09 17:00:00,1.3750166096895384,2025-09-09,17,1
2025-09-09 18:00:00,1.816693448162621,2025-09-09,18,1
2025-09-09 19:00:00,0.2,2025-09-09,19,1
2025-09-09 20:00:00,0.3205240640008245,2025-09-09,20,1
2025-09-09 21:00:00,0.2,2025-09-09,21,1
2025-09-09 22:00:00,0.2,2025-09-09,22,1
2025-09-09 23:00:00,0.2,2025-09-09,23,1
2025-09-10 00:00:00,0.2133305462338867,2025-09-10,0,2
2025-09-10 01:00:00,0.25509887334560183,2025-09-10,1,2
2025-09-10 02:00:00,0.2,2025-09-10,2,2
2025-09-10 03:00:00,0.32989101877048577,2025-09-10,3,2
2025-09-10 04:00:00,0.2,2025-09-10,4,2
2025-09-10 05:00:00,0.2,2025-09-10,5,2
2025-09-10 06:00:00,0.2,2025-09-10,6,2
2025-09-10 07:00:00,0.2,2025-09-10,7,2
2025-09-10 08:00:00,1.709995607731139,2025-09-10,8,2
2025-09-10 09:00:00,1.528238872088894,2025-09-10,9,2
2025-09-10 10:00:00,1.6232618181277818,2025-09-10,10,2
2025-09-10 11:00:00,1.9013285921232672,2025-09-10,11,2
2025-09-10 12:00:00,2.084634489004194,2025-09-10,12,2
2025-09-10 13:00:00,2.367139851629659,2025-09-10,13,2
2025-09-10 14:00:00,1.9740943591438034,2025-09-10,14,2
2025-09-10 15:00:00,1.8060765984534055,2025-09-10,15,2
2025-09-10 16:00:00,1.9885552456328224,2025-09-10,16,2
2025-09-10 17:00:00,1.2060840963566688,2025-09-10,17,2
2025-09-10 18:00:00,1.541251123348331,2025-09-10,18,2
2025-09-10 19:00:00,0.3163074645639754,2025-09-10,19,2
2025-09-10 20:00:00,0.2,2025-09-10,20,2
2025-09-10 21:00:00,0.275784919420677,2025-09-10,21,2
2025-09-10 22:00:00,0.2,2025-09-10,22,2
2025-09-10 23:00:00,0.21971886867876067,2025-09-10,23,2
2025-09-11 00:00:00,0.2,2025-09-11,0,3
2025-09-11 01:00:00,0.43698469308870536,2025-09-11,1,3
2025-09-11 02:00:00,0.2548943646598683,2025-09-11,2,3
2025-09-11 03:00:00,0.27215807264246183,2025-09-11,3,3
2025-09-11 04:00:00,0.2,2025-09-11,4,3
2025-09-11 05:00:00,0.2,2025-09-11,5,3
2025-09-11 06:00:00,0.2,2025-09-11,6,3
2025-09-11 07:00:00,0.2864906272206526,2025-09-11,7,3
2025-09-11 08:00:00,1.6242570053260714,2025-09-11,8,3
2025-09-11 09:00:00,1.76730766588052,2025-09-11,9,3
2025-09-11 10:00:00,2.125376668997433,2025-09-11,10,3
2025-09-11 11:00:00,1.8855102145360414,2025-09-11,11,3
2025-09-11 12:00:00,2.1471142064437214,2025-09-11,12,3
2025-09-11 13:00:00,2.453640131995346,2025-09-11,13,3
2025-09-11 14:00:00,2.1329054210981218,2025-09-11,14,3
2025-09-11 15:00:00,1.3080633646500148,2025-09-11,15,3
2025-09-11 16:00:00,1.515283324315474,2025-09-11,16,3
2025-09-11 17:00:00,1.343998963529359,2025-09-11,17,3
2025-09-11 18:00:00,1.649155762788138,2025-09-11,18,3
2025-09-11 19:00:00,0.22448749874595914,2025-09-11,19,3
2025-09-11 20:00:00,0.5574807975749784,2025-09-11,20,3
2025-09-11 21:00:00,0.2890123650700709,2025-09-11,21,3
2025-09-11 22:00:00,0.2,2025-09-11,22,3
2025-09-11 23:00:00,0.3925068054683487,2025-09-11,23,3
2025-09-12 00:00:00,0.2,2025-09-12,0,4
2025-09-12 01:00:00,0.2769222169634345,2025-09-12,1,4
2025-09-12 02:00:00,0.38562440831851186,2025-09-12,2,4
2025-09-12 03:00:00,0.2,2025-09-12,3,4
2025-09-12 04:00:00,0.4636361892413364,2025-09-12,4,4
2025-09-12 05:00:00,0.30436634720272215,2025-09-12,5,4
2025-09-12 06:00:00,0.2,2025-09-12,6,4
2025-09-12 07:00:00,0.3669154892524872,2025-09-12,7,4
2025-09-12 08:00:00,2.196407771391168,2025-09-12,8,4
2025-09-12 09:00:00,1.7805950473550847,2025-09-12,9,4
2025-09-12 10:00:00,1.7958608739950255,2025-09-12,10,4
2025-09-12 11:00:00,1.6563817490322328,2025-09-12,11,4
2025-09-12 12:00:00,2.0803642837841014,2025-09-12,12,4
2025-09-12 13:00:00,2.4185214477661097,2025-09-12,13,4
2025-09-12 14:00:00,2.083400382417425,2025-09-12,14,4
2025-09-12 15:00:00,1.7711348296837344,2025-09-12,15,4
2025-09-12 16:00:00,1.6635359309944295,2025-09-12,16,4
2025-09-12 17:00:00,1.8571504558835301,2025-09-12,17,4
2025-09-12 18:00:00,1.830415040127,2025-09-12,18,4
2025-09-12 19:00:00,0.4735596167448459,2025-09-12,19,4
2025-09-12 20:00:00,0.2,2025-09-12,20,4
2025-09-12 21:00:00,0.21693657453904708,2025-09-12,21,4
2025-09-12 22:00:00,0.2,2025-09-12,22,4
2025-09-12 23:00:00,0.2,2025-09-12,23,4
2025-09-13 00:00:00,0.2,2025-09-13,0,5
2025-09-13 01:00:00,0.2,2025-09-13,1,5
2025-09-13 02:00:00,0.2,2025-09-13,2,5
2025-09-13 03:00:00,0.2,2025-09-13,3,5
2025-09-13 04:00:00,0.2603090887506409,2025-09-13,4,5
2025-09-13 05:00:00,0.2,2025-09-13,5,5
2025-09-13 06:00:00,0.3701141551120825,2025-09-13,6,5
2025-09-13 07:00:00,0.2,2025-09-13,7,5
2025-09-13 08:00:00,0.2,2025-09-13,8,5
2025-09-13 09:00:00,0.2,2025-09-13,9,5
2025-09-13 10:00:00,0.30557119520935905,2025-09-13,10,5
2025-09-13 11:00:00,0.2,2025-09-13,11,5
2025-09-13 12:00:00,0.5012757244453686,2025-09-13,12,5
2025-09-13 13:00:00,0.5714574137663299,2025-09-13,13,5
2025-09-13 14:00:00,0.29347384242323293,2025-09-13,14,5
2025-09-13 15:00:00,0.510866707789706,2025-09-13,15,5
2025-09-13 16:00:00,0.2,2025-09-13,16,5
2025-09-13 17:00:00,0.2,2025-09-13,17,5
2025-09-13 18:00:00,0.2,2025-09-13,18,5
2025-09-13 19:00:00,0.2,2025-09-13,19,5
2025-09-13 20:00:00,0.2,2025-09-13,20,5
2025-09-13 21:00:00,0.2,2025-09-13,21,5
2025-09-13 22:00:00,0.2,2025-09-13,22,5
2025-09-13 23:00:00,0.42457022587317866,2025-09-13,23,5
2025-09-14 00:00:00,0.3207131491873133,2025-09-14,0,6
2025-09-14 01:00:00,0.37376445547694637,2025-09-14,1,6
2025-09-14 02:00:00,0.2,2025-09-14,2,6
2025-09-14 03:00:00,0.2,2025-09-14,3,6
2025-09-14 04:00:00,0.2,2025-09-14,4,6
2025-09-14 05:00:00,0.2,2025-09-14,5,6
2025-09-14 06:00:00,0.2919586148597296,2025-09-14,6,6
2025-09-14 07:00:00,0.2,2025-09-14,7,6
2025-09-14 08:00:00,0.3864573560036704,2025-09-14,8,6
2025-09-14 09:00:00,0.2,2025-09-14,9,6
2025-09-14 10:00:00,0.2,2025-09-14,10,6
2025-09-14 11:00:00,0.2,2025-09-14,11,6
2025-09-14 12:00:00,0.26481127943891186,2025-09-14,12,6
2025-09-14 13:00:00,0.764303320924472,2025-09-14,13,6
2025-09-14 14:00:00,0.6182499028777407,2025-09-14,14,6
2025-09-14 15:00:00,0.2,2025-09-14,15,6
2025-09-14 16:00:00,0.2,2025-09-14,16,6
2025-09-14 17:00:00,0.2,2025-09-14,17,6
2025-09-14 18:00:00,0.45335817961602654,2025-09-14,18,6
2025-09-14 19:00:00,0.2,2025-09-14,19,6
2025-09-14 20:00:00,0.2,2025-09-14,20,6
2025-09-14 21:00:00,0.2,2025-09-14,21,6
2025-09-14 22:00:00,0.2,2025-09-14,22,6
2025-09-14 23:00:00,0.2,2025-09-14,23,6
2025-09-15 00:00:00,0.43350990436967535,2025-09-15,0,0
2025-09-15 01:00:00,0.40241454036257823,2025-09-15,1,0
2025-09-15 02:00:00,0.5921020732535963,2025-09-15,2,0
2025-09-15 03:00:00,0.826937833655268,2025-09-15,3,0
2025-09-15 04:00:00,0.6867715687559535,2025-09-15,4,0
2025-09-15 05:00:00,0.41201857804475006,2025-09-15,5,0
2025-09-15 06:00:00,0.24885436220302037,2025-09-15,6,0
2025-09-15 07:00:00,0.9892198742987248,2025-09-15,7,0
2025-09-15 08:00:00,1.9908047775498157,2025-09-15,8,0
2025-09-15 09:00:00,1.986184597236518,2025-09-15,9,0
2025-09-15 10:00:00,1.9830355022905728,2025-09-15,10,0
2025-09-15 11:00:00,2.031963045379707,2025-09-15,11,0
2025-09-15 12:00:00,2.4679830350995293,2025-09-15,12,0
2025-09-15 13:00:00,2.386654847413255,2025-09-15,13,0
2025-09-15 14:00:00,2.3965703534338707,2025-09-15,14,0
2025-09-15 15:00:00,2.0039687949249303,2025-09-15,15,0
2025-09-15 16:00:00,1.9064338675184405,2025-09-15,16,0
2025-09-15 17:00:00,1.8771707528931227,2025-09-15,17,0
2025-09-15 18:00:00,2.0456684053168073,2025-09-15,18,0
2025-09-15 19:00:00,0.47805037544249485,2025-09-15,19,0
2025-09-15 20:00:00,0.8345285291202763,2025-09-15,20,0
2025-09-15 21:00:00,0.2,2025-09-15,21,0
2025-09-15 22:00:00,0.7614600570065371,2025-09-15,22,0
2025-09-15 23:00:00,0.797119649161283,2025-09-15,23,0
2025-09-16 00:00:00,0.2,2025-09-16,0,1
2025-09-16 01:00:00,0.48891022479919266,2025-09-16,1,1
2025-09-16 02:00:00,0.4879600517575489,2025-09-16,2,1
2025-09-16 03:00:00,0.2855644898488474,2025-09-16,3,1
2025-09-16 04:00:00,0.4163398503088549,2025-09-16,4,1
2025-09-16 05:00:00,0.3546417643186712,2025-09-16,5,1
2025-09-16 06:00:00,0.9320817842575513,2025-09-16,6,1
2025-09-16 07:00:00,0.7736507816684081,2025-09-16,7,1
2025-09-16 08:00:00,2.3457298022690725,2025-09-16,8,1
2025-09-16 09:00:00,2.2406727752952027,2025-09-16,9,1
2025-09-16 10:00:00,1.8754631114522788,2025-09-16,10,1
2025-09-16 11:00:00,2.0013196634663486,2025-09-16,11,1
2025-09-16 12:00:00,2.7090636504817964,2025-09-16,12,1
2025-09-16 13:00:00,2.371742590003115,2025-09-16,13,1
2025-09-16 14:00:00,2.763761263839681,2025-09-16,14,1
2025-09-16 15:00:00,2.0781035560546144,2025-09-16,15,1
2025-09-16 16:00:00,2.0562247822545507,2025-09-16,16,1
2025-09-16 17:00:00,2.2784141130104523,2025-09-16,17,1
2025-09-16 18:00:00,2.2301204411483426,2025-09-16,18,1
2025-09-16 19:00:00,0.5741323044422639,2025-09-16,19,1
2025-09-16 20:00:00,0.8832609707826449,2025-09-16,20,1
2025-09-16 21:00:00,0.44026314442463393,2025-09-16,21,1
2025-09-16 22:00:00,0.7847546712183006,2025-09-16,22,1
2025-09-16 23:00:00,0.7852900932429888,2025-09-16,23,1
2025-09-17 00:00:00,0.6098730086221072,2025-09-17,0,2
2025-09-17 01:00:00,0.7421311290906796,2025-09-17,1,2
2025-09-17 02:00:00,0.43181342040536647,2025-09-17,2,2
2025-09-17 03:00:00,0.8719821422926564,2025-09-17,3,2
2025-09-17 04:00:00,0.6553455138206739,2025-09-17,4,2
2025-09-17 05:00:00,0.5929387470575526,2025-09-17,5,2
2025-09-17 06:00:00,0.9124504206542626,2025-09-17,6,2
2025-09-17 07:00:00,0.566952482260998,2025-09-17,7,2
2025-09-17 08:00:00,1.931308632254719,2025-09-17,8,2
2025-09-17 09:00:00,1.9068613594382515,2025-09-17,9,2
2025-09-17 10:00:00,2.344581723162504,2025-09-17,10,2
2025-09-17 11:00:00,1.9724922414808834,2025-09-17,11,2
2025-09-17 12:00:00,3.0847407715566986,2025-09-17,12,2
2025-09-17 13:00:00,2.322604924197217,2025-09-17,13,2
2025-09-17 14:00:00,3.083495600437346,2025-09-17,14,2
2025-09-17 15:00:00,2.291625594218797,2025-09-17,15,2
2025-09-17 16:00:00,2.2353011076748226,2025-09-17,16,2
2025-09-17 17:00:00,2.1508849992137007,2025-09-17,17,2
2025-09-17 18:00:00,2.3449241849491993,2025-09-17,18,2
2025-09-17 19:00:00,0.7628008275613867,2025-09-17,19,2
2025-09-17 20:00:00,0.9962212121662902,2025-09-17,20,2
2025-09-17 21:00:00,0.8036412960734617,2025-09-17,21,2
2025-09-17 22:00:00,0.8160925130433199,2025-09-17,22,2
2025-09-17 23:00:00,0.7185471774086916,2025-09-17,23,2
2025-09-18 00:00:00,0.7851186196760447,2025-09-18,0,3
2025-09-18 01:00:00,0.8633064889626672,2025-09-18,1,3
2025-09-18 02:00:00,0.4649507143187628,2025-09-18,2,3
2025-09-18 03:00:00,0.5425850337133928,2025-09-18,3,3
2025-09-18 04:00:00,0.9661117305995004,2025-09-18,4,3
2025-09-18 05:00:00,0.8568674622853143,2025-09-18,5,3
2025-09-18 06:00:00,0.7911314403881169,2025-09-18,6,3
2025-09-18 07:00:00,0.8368464984664853,2025-09-18,7,3
2025-09-18 08:00:00,2.4079051295402585,2025-09-18,8,3
2025-09-18 09:00:00,2.235663002856934,2025-09-18,9,3
2025-09-18 10:00:00,2.1931768197652337,2025-09-18,10,3
2025-09-18 11:00:00,2.393225919161186,2025-09-18,11,3
2025-09-18 12:00:00,2.6635972954604696,2025-09-18,12,3
2025-09-18 13:00:00,2.9461328670049602,2025-09-18,13,3
2025-09-18 14:00:00,2.529171144765119,2025-09-18,14,3
2025-09-18 15:00:00,2.58071923091039,2025-09-18,15,3
2025-09-18 16:00:00,2.4746021294572174,2025-09-18,16,3
2025-09-18 17:00:00,2.436477005113435,2025-09-18,17,3
2025-09-18 18:00:00,2.586991180577743,2025-09-18,18,3
2025-09-18 19:00:00,1.2287229034917284,2025-09-18,19,3
2025-09-18 20:00:00,1.1036697692222162,2025-09-18,20,3
2025-09-18 21:00:00,0.5377809684722659,2025-09-18,21,3
2025-09-18 22:00:00,0.655192403489553,2025-09-18,22,3
2025-09-18 23:00:00,0.7912875942668344,2025-09-18,23,3
2025-09-19 00:00:00,0.9266041716272322,2025-09-19,0,4
2025-09-19 01:00:00,1.0300431648818835,2025-09-19,1,4
2025-09-19 02:00:00,0.7864783541036084,2025-09-19,2,4
2025-09-19 03:00:00,0.9740861923736127,2025-09-19,3,4
2025-09-19 04:00:00,0.7907515533682594,2025-09-19,4,4
2025-09-19 05:00:00,0.8246090688317114,2025-09-19,5,4
2025-09-19 06:00:00,0.6706537013197472,2025-09-19,6,4
2025-09-19 07:00:00,0.7724009776858648,2025-09-19,7,4
2025-09-19 08:00:00,2.19176044113711,2025-09-19,8,4
2025-09-19 09:00:00,2.2719600912377045,2025-09-19,9,4
2025-09-19 10:00:00,2.6828877409765934,2025-09-19,10,4
2025-09-19 11:00:00,2.287291120959231,2025-09-19,11,4
2025-09-19 12:00:00,3.5086453240123827,2025-09-19,12,4
2025-09-19 13:00:00,3.085816617818404,2025-09-19,13,4
2025-09-19 14:00:00,3.029090123344334,2025-09-19,14,4
2025-09-19 15:00:00,2.3254065590732274,2025-09-19,15,4
2025-09-19 16:00:00,2.6420802853277885,2025-09-19,16,4
2025-09-19 17:00:00,2.391815539803852,2025-09-19,17,4
2025-09-19 18:00:00,2.5362540894650394,2025-09-19,18,4
2025-09-19 19:00:00,1.5287619073660506,2025-09-19,19,4
2025-09-19 20:00:00,1.0024093716789666,2025-09-19,20,4
2025-09-19 21:00:00,1.256335475830757,2025-09-19,21,4
2025-09-19 22:00:00,0.890687721126787,2025-09-19,22,4
2025-09-19 23:00:00,1.0291498711659188,2025-09-19,23,4
2025-09-20 00:00:00,1.0951142592911767,2025-09-20,0,5
2025-09-20 01:00:00,0.6203489169131692,2025-09-20,1,5
2025-09-20 02:00:00,1.113001504807092,2025-09-20,2,5
2025-09-20 03:00:00,0.8968125499163753,2025-09-20,3,5
2025-09-20 04:00:00,0.6474997200503597,2025-09-20,4,5
2025-09-20 05:00:00,0.8911857176194942,2025-09-20,5,5
2025-09-20 06:00:00,0.9639059773876428,2025-09-20,6,5
2025-09-20 07:00:00,0.8984274630718344,2025-09-20,7,5
2025-09-20 08:00:00,0.4646700193312842,2025-09-20,8,5
2025-09-20 09:00:00,0.6379157759353217,2025-09-20,9,5
2025-09-20 10:00:00,0.7384461341052894,2025-09-20,10,5
2025-09-20 11:00:00,0.7776478766959577,2025-09-20,11,5
2025-09-20 12:00:00,1.4212313850453038,2025-09-20,12,5
2025-09-20 13:00:00,1.337176922693261,2025-09-20,13,5
2025-09-20 14:00:00,1.0390846156478717,2025-09-20,14,5
2025-09-20 15:00:00,0.8866864860983636,2025-09-20,15,5
2025-09-20 16:00:00,0.937233814576171,2025-09-20,16,5
2025-09-20 17:00:00,0.931520485138676,2025-09-20,17,5
2025-09-20 18:00:00,1.0401399122340287,2025-09-20,18,5
2025-09-20 19:00:00,0.9951648741245547,2025-09-20,19,5
2025-09-20 20:00:00,0.9245881045390213,2025-09-20,20,5
2025-09-20 21:00:00,0.823065228040858,2025-09-20,21,5
2025-09-20 22:00:00,0.5092267701364815,2025-09-20,22,5
2025-09-20 23:00:00,0.9316371627068716,2025-09-20,23,5
2025-09-21 00:00:00,0.8915192665366766,2025-09-21,0,6
2025-09-21 01:00:00,0.9085390296079497,2025-09-21,1,6
2025-09-21 02:00:00,0.6030880796023016,2025-09-21,2,6
2025-09-21 03:00:00,0.6464136975645096,2025-09-21,3,6
2025-09-21 04:00:00,1.0774151463070758,2025-09-21,4,6
2025-09-21 05:00:00,0.8630051569171671,2025-09-21,5,6
2025-09-21 06:00:00,1.0113196663349102,2025-09-21,6,6
2025-09-21 07:00:00,0.8847579556075468,2025-09-21,7,6
2025-09-21 08:00:00,0.8890913655550775,2025-09-21,8,6
2025-09-21 09:00:00,1.0748135514858304,2025-09-21,9,6
2025-09-21 10:00:00,0.7879349864750169,2025-09-21,10,6
2025-09-21 11:00:00,0.9143254146100821,2025-09-21,11,6
2025-09-21 12:00:00,1.3065734122147887,2025-09-21,12,6
2025-09-21 13:00:00,1.3160260194843525,2025-09-21,13,6
2025-09-21 14:00:00,1.344956922542222,2025-09-21,14,6
2025-09-21 15:00:00,0.9550531763880137,2025-09-21,15,6
2025-09-21 16:00:00,0.8186804727876794,2025-09-21,16,6
2025-09-21 17:00:00,1.1693536075873683,2025-09-21,17,6
2025-09-21 18:00:00,0.7430212301415479,2025-09-21,18,6
2025-09-21 19:00:00,0.8882765075235918,2025-09-21,19,6
2025-09-21 20:00:00,0.8413803254777642,2025-09-21,20,6
2025-09-21 21:00:00,1.222365089608195,2025-09-21,21,6
2025-09-21 22:00:00,0.9758904407889761,2025-09-21,22,6
2025-09-21 23:00:00,1.1465250881058382,2025-09-21,23,6
2025-09-22 00:00:00,0.9465872496748761,2025-09-22,0,0
2025-09-22 01:00:00,1.300618700796843,2025-09-22,1,0
2025-09-22 02:00:00,1.4286100418627792,2025-09-22,2,0
2025-09-22 03:00:00,1.2705815625848302,2025-09-22,3,0
2025-09-22 04:00:00,1.4706271063317433,2025-09-22,4,0
2025-09-22 05:00:00,1.157444732844061,2025-09-22,5,0
2025-09-22 06:00:00,1.546108170420839,2025-09-22,6,0
2025-09-22 07:00:00,1.7273191802967958,2025-09-22,7,0
2025-09-22 08:00:00,2.6982370787366836,2025-09-22,8,0
2025-09-22 09:00:00,2.6849336349678734,2025-09-22,9,0
2025-09-22 10:00:00,3.067904250111469,2025-09-22,10,0
2025-09-22 11:00:00,3.096298622889425,2025-09-22,11,0
2025-09-22 12:00:00,3.1789324103551677,2025-09-22,12,0
2025-09-22 13:00:00,3.202550419559218,2025-09-22,13,0
2025-09-22 14:00:00,3.2332771385209695,2025-09-22,14,0
2025-09-22 15:00:00,2.523752913322249,2025-09-22,15,0
2025-09-22 16:00:00,2.611884030033742,2025-09-22,16,0
2025-09-22 17:00:00,2.597719891853521,2025-09-22,17,0
2025-09-22 18:00:00,2.6478841565143667,2025-09-22,18,0
2025-09-22 19:00:00,1.297364094129678,2025-09-22,19,0
2025-09-22 20:00:00,1.353962980122909,2025-09-22,20,0
2025-09-22 21:00:00,1.62000043924994,2025-09-22,21,0
2025-09-22 22:00:00,1.1129709727465047,2025-09-22,22,0
2025-09-22 23:00:00,1.5122086249676114,2025-09-22,23,0
2025-09-23 00:00:00,1.2752094589899252,2025-09-23,0,1
2025-09-23 01:00:00,1.3107380836600147,2025-09-23,1,1
2025-09-23 02:00:00,1.4581786369897867,2025-09-23,2,1
2025-09-23 03:00:00,1.1012143654631608,2025-09-23,3,1
2025-09-23 04:00:00,1.4047446745674375,2025-09-23,4,1
2025-09-23 05:00:00,1.3640168560015054,2025-09-23,5,1
2025-09-23 06:00:00,1.431639901868751,2025-09-23,6,1
2025-09-23 07:00:00,1.3933659735271804,2025-09-23,7,1
2025-09-23 08:00:00,3.328934047764555,2025-09-23,8,1
2025-09-23 09:00:00,2.7126267988266615,2025-09-23,9,1
2025-09-23 10:00:00,2.7362350060535614,2025-09-23,10,1
2025-09-23 11:00:00,2.7200245463915893,2025-09-23,11,1
2025-09-23 12:00:00,3.2357339666275244,2025-09-23,12,1
2025-09-23 13:00:00,3.2214870220210425,2025-09-23,13,1
2025-09-23 14:00:00,3.5888609662228523,2025-09-23,14,1
2025-09-23 15:00:00,3.137209718060597,2025-09-23,15,1
2025-09-23 16:00:00,2.7409686577641006,2025-09-23,16,1
2025-09-23 17:00:00,2.6906135363960573,2025-09-23,17,1
2025-09-23 18:00:00,2.9532920333354062,2025-09-23,18,1
2025-09-23 19:00:00,1.2504459741049996,2025-09-23,19,1
2025-09-23 20:00:00,1.4893158538486744,2025-09-23,20,1
2025-09-23 21:00:00,1.4051101080678512,2025-09-23,21,1
2025-09-23 22:00:00,1.0631296638616872,2025-09-23,22,1
2025-09-23 23:00:00,1.6774893458340778,2025-09-23,23,1
2025-09-24 00:00:00,1.7288303643075307,2025-09-24,0,2
2025-09-24 01:00:00,1.2487201940954822,2025-09-24,1,2
2025-09-24 02:00:00,1.2953171773726,2025-09-24,2,2
2025-09-24 03:00:00,1.4315664589348696,2025-09-24,3,2
